tconst	titleType	genres	runtimeMinutes	startYear	endYear	durationYears	nEpisodes	isAdult	averageRating	numVotes
tt0482414	tvSeries	Comedy,Drama,Sport	25	2005	2005	0	6	0	7.1	524
tt0482424	tvSeries	Action,Adventure,Animation	25	2004	2004	0	26	0	7.6	4041
tt0482436	tvSeries	Adventure,Animation,Comedy	23	2005	2006	1	27	0	5.2	401
tt0482439	tvSeries	Comedy,Romance,Sport	60	2006	2007	1	232	0	6.8	752
tt0482653	tvSeries	Crime,Drama,Mystery	60	2005	2007	2	74	0	5.1	404
tt0482870	tvSeries	Action,Animation,Comedy	30	2005	2008	3	106	0	5.8	2167
tt0483536	tvSeries	Comedy,Drama,Romance	60	2006	2006	0	13	0	6.2	587
tt0483862	tvSeries	Comedy,Crime	22	2006	2007	1	11	0	6.8	567
tt0483971	tvSeries	Comedy	45	2005	2011	6	81	0	8.1	2641
tt0484082	tvSeries	Comedy,Romance	22	2006	2007	1	19	0	7.7	4671
tt0484098	tvSeries	Drama,History,Sport	2	2006	2006	0	2	0	7.6	326
tt0484167	tvSeries	Comedy	12	2005	2006	1	19	0	7.8	294
tt0484913	tvSeries	Comedy,Short	15	1996	1996	0	1	0	7.2	226
tt0485301	tvSeries	Action,Drama,Mystery	50	2006	2011	5	41	0	7.7	40296
tt0485840	tvSeries	Comedy	60	2006	2009	3	19	0	7.7	1200
tt0485842	tvSeries	Comedy,Drama	44	2006	2007	1	22	0	8.2	23987
tt0486172	tvSeries	Adventure,Animation,Drama	9	1977	1982	5	78	0	7.4	536
tt0486539	tvSeries	Comedy,Talk-Show	60	2006	2007	1	71	0	5.6	283
tt0486657	tvSeries	Crime,Drama,Fantasy	60	2007	2008	1	13	0	7.7	10375
tt0486935	tvSeries	Comedy,Drama,Family	30	2007	2008	1	34	0	6.1	739
tt0487189	tvSeries	Drama,Romance	53	2006	2022	16	205	0	7.2	3125
tt0487229	tvSeries	Comedy,Fantasy	60	2006	2006	0	9	0	5.0	311
tt0487812	tvSeries	Comedy	30	2006	2007	1	20	0	7.6	409
tt0487813	tvSeries	Animation,Family	22	2005	2008	3	99	0	6.6	1689
tt0487831	tvSeries	Comedy	25	2006	2013	7	25	0	8.5	145569
tt0488259	tvSeries	Adventure,Comedy,Crime	60	2005	2006	1	210	0	6.7	280
tt0488266	tvSeries	Action,Adventure,Animation	23	2005	2006	1	26	0	7.8	745
tt0488444	tvSeries	Action,Adventure,Animation	24	2004	2007	3	52	0	7.7	714
tt0488813	tvSeries	Comedy	30	2006	2008	2	26	0	5.0	745
tt0489430	tvSeries	Family	30	1999	2000	1	40	0	2.6	162
tt0489597	tvSeries	Comedy,Drama,Romance	45	2005	2005	0	9	0	7.9	3137
tt0489598	tvSeries	Drama,Reality-TV	30	2006	2010	4	112	0	3.6	11204
tt0489606	tvSeries	Comedy,Drama	60	2008	2009	1	20	0	6.6	7396
tt0489902	tvSeries	Romance	85	2005	2007	2	40	0	6.5	1137
tt0490035	tvSeries	Documentary	48	2005	2010	5	52	0	6.9	1636
tt0490731	tvSeries	Comedy	30	2005	2007	2	12	0	7.8	783
tt0490760	tvSeries	Adventure	60	2000	2007	7	47	0	5.6	259
tt0491281	tvSeries	Action,Crime,Drama	60	2006	2006	0	7	0	7.0	546
tt0491296	tvSeries	Comedy	60	2007	2007	0	13	0	7.2	477
tt0491515	tvSeries	Animation,Comedy	22	2004	2009	5	32	0	6.8	287
tt0491522	tvSeries	Drama,Thriller	60	2006	2007	1	26	0	6.7	448
tt0491560	tvSeries	Animation,Comedy,Horror	15	2005	2007	2	11	0	7.6	1640
tt0491601	tvSeries	Comedy,Drama,Romance	60	2006	2007	1	26	0	4.9	594
tt0491603	tvSeries	Drama,Family,Fantasy	23	2006	2010	4	78	0	7.3	14479
tt0491606	tvSeries	Family,Music,Short	5	2005	2008	3	33	0	7.2	206
tt0491738	tvSeries	Comedy,Crime,Mystery	44	2006	2014	8	121	0	8.3	93775
tt0491739	tvSeries	Comedy,Drama,Mystery	45	2005	2007	2	49	0	8.7	4763
tt0492429	tvSeries	Biography,Documentary,Drama	60	2005	2012	7	63	0	8.1	2096
tt0492430	tvSeries	Comedy,Talk-Show	65	2005	2020	15	3437	0	3.7	1226
tt0492437	tvSeries	Comedy	28	2005	2007	2	21	0	5.0	381
tt0492509	tvSeries	Animation,Family	11	1994	1996	2	39	0	5.9	183
tt0493093	tvSeries	Comedy,Family,Music	23	2006	2011	5	100	0	5.2	39368
tt0493094	tvSeries	Adventure,Animation,Comedy	11	2005	2008	3	166	0	6.3	244
tt0493100	tvSeries	Action,Adventure,Drama	24	2004	2005	1	37	0	8.5	258
tt0493331	tvSeries	Comedy	60	2005	2006	1	91	0	8.5	13843
tt0493334	tvSeries	Action,Adventure,Animation	30	2004	2008	4	180	0	6.8	4515
tt0493378	tvSeries	Comedy,Family,Game-Show	120	2005	2019	14	234	0	5.0	3914
tt0493471	tvSeries	Comedy,Family	60	1999	2004	5	430	0	7.2	2616
tt0494184	tvSeries	Crime,Drama	42	2006	2008	2	30	0	6.1	1230
tt0494186	tvSeries	Crime,Drama,Mystery	60	2006	2009	3	16	0	7.1	964
tt0494188	tvSeries	Comedy	30	2006	2006	0	6	0	6.9	553
tt0494210	tvSeries	Comedy	30	2007	2007	0	6	0	6.2	1150
tt0494627	tvSeries	Comedy,Drama	60	1995	2003	8	0	0	6.1	1188
tt0495020	tvSeries	Comedy,Family,Fantasy	30	2006	2007	1	26	0	7.2	833
tt0495568	tvSeries	Drama,Mystery,Romance	45	2005	2009	4	24	0	7.8	392
tt0495922	tvSeries	Comedy,Romance	60	2006	2006	0	138	0	5.7	155
tt0496195	tvSeries	Animation,Comedy,Family	30	2006	2010	4	100	0	7.3	868
tt0496275	tvSeries	Drama	60	2007	2008	1	20	0	6.9	6900
tt0496343	tvSeries	Comedy,Crime,Drama	45	2007	2008	1	20	0	7.8	8292
tt0496356	tvSeries	Comedy,Romance	30	2006	2010	4	49	0	7.3	4994
tt0496424	tvSeries	Comedy	22	2006	2013	7	138	0	8.2	120080
tt0496467	tvSeries	Action,Adventure,Drama	45	1974	1979	5	101	0	8.1	214
tt0497079	tvSeries	Reality-TV	43	2006	2022	16	290	0	4.2	3662
tt0497152	tvSeries	Comedy,Drama,Romance	45	2006	2007	1	301	0	5.9	935
tt0497154	tvSeries	Drama,Mystery,Romance	60	2006	2006	0	146	0	7.1	206
tt0497156	tvSeries	Crime	52	2006	2014	8	100	0	4.2	192
tt0497310	tvSeries	Adventure,Animation,Comedy	22	2006	2007	1	26	0	5.1	1521
tt0497480	tvSeries	Comedy,Documentary	30	1998	2011	13	288	0	7.9	1134
tt0497578	tvSeries	Action,Animation	1248	2005	2007	2	52	0	7.0	929
tt0498436	tvSeries	Animation,Comedy,Fantasy	23	2001	2001	0	26	0	7.9	289
tt0498443	tvSeries	Animation,Comedy,Drama	23	2005	2005	0	12	0	7.7	1647
tt0498612	tvSeries	Crime,Drama,Fantasy	22	2006	2007	1	14	0	7.2	293
tt0498878	tvSeries	News	60	2005	2021	16	1140	0	7.7	2327
tt0499168	tvSeries	Action,Drama,Romance	90	2005	2007	2	59	0	6.3	2232
tt0499174	tvSeries	Comedy,Romance	63	2004	2004	0	16	0	6.9	164
tt0499280	tvSeries	Drama,Romance	60	2005	2005	0	16	0	7.5	450
tt0499410	tvSeries	Comedy,Fantasy	720	2006	2010	4	25	0	8.0	8857
tt0499591	tvSeries	Drama,Mystery,Thriller	60	2006	2006	0	13	0	7.0	1705
tt0500080	tvSeries	Documentary,History	30	1996	1996	0	10	0	7.9	281
tt0756486	tvSeries	Action,Adventure,Animation	30	2005	2006	1	26	0	6.4	153
tt0756509	tvSeries	Drama,Mystery,Romance	60	2006	2009	3	43	0	7.4	29092
tt0756573	tvSeries	Comedy,Drama,Romance	43	2007	2008	1	19	0	7.4	4488
tt0756582	tvSeries	Crime,Drama,Romance	60	2006	2007	1	18	0	7.5	2112
tt0757116	tvSeries	Drama,Mystery,Romance	60	2006	2007	1	405	0	6.9	394
tt0757124	tvSeries	Comedy,Talk-Show	30	2006	2009	3	72	0	6.7	279
tt0757127	tvSeries	Drama	47	2006	2013	7	67	0	7.5	1442
tt0758577	tvSeries	Action,Adventure,Animation	23	2006	2008	2	52	0	7.3	519
tt0758737	tvSeries	Drama	60	2006	2011	5	110	0	7.3	23301
tt0758745	tvSeries	Drama,Sport	44	2006	2011	5	76	0	8.6	63360
tt0758790	tvSeries	Drama,History,Romance	60	2007	2010	3	38	0	8.1	72933
tt0759057	tvSeries	Action,Crime,Drama	45	2006	2010	4	35	0	7.0	185
tt0759475	tvSeries	Comedy,Romance	21	2006	2010	4	81	0	6.5	6250
tt0759482	tvSeries	Crime,Drama,Thriller	60	2006	2007	1	13	0	7.9	1607
tt0760139	tvSeries	Adventure,Documentary,Drama	60	2006	2006	0	6	0	7.6	1468
tt0760141	tvSeries	Comedy	30	2006	2007	1	13	0	7.8	2853
tt0760437	tvSeries	Action,Adventure,Animation	22	2005	2008	3	52	0	7.4	17663
tt0762067	tvSeries	Animation,Family,Fantasy	25	2006	2021	15	64	0	6.3	1218
tt0764146	tvSeries	History	1932	1997	2003	6	43	0	8.6	260
tt0765491	tvSeries	Adventure,Animation,Drama	25	2005	2006	1	50	0	7.9	3057
tt0765725	tvSeries	Documentary	26	2005	2008	3	54	0	8.3	1221
tt0765798	tvSeries	Adventure,Family	15	1989	1990	1	13	0	8.6	217
tt0767914	tvSeries	Adventure,Animation,Comedy	30	2006	2008	2	26	0	6.6	1146
tt0768156	tvSeries	Comedy	30	2006	2006	0	13	0	7.1	347
tt0770521	tvSeries	Action,Adventure,Crime	60	2007	2007	0	7	0	7.7	4880
tt0770620	tvSeries	Crime,Drama	60	2006	2007	1	14	0	7.3	184
tt0770762	tvSeries	Animation,Comedy,Horror	74	2000	2016	16	40	0	7.0	17137
tt0771645	tvSeries	Action,Animation,Comedy	30	1993	1994	1	58	0	7.4	190
tt0772131	tvSeries	Comedy	30	2006	2006	0	11	0	5.6	212
tt0772137	tvSeries	Comedy,Drama,Romance	21	2006	2015	9	148	0	6.7	4358
tt0772139	tvSeries	Drama,Sci-Fi	42	2007	2007	0	6	0	6.8	2104
tt0772145	tvSeries	Action,Adventure,Animation	23	2008	2009	1	26	0	8.0	10804
tt0772210	tvSeries	Adventure,Animation,Comedy	25	2006	2012	6	52	0	7.6	187
tt0772215	tvSeries	Comedy,Sport	22	2006	2008	2	26	0	4.0	346
tt0773257	tvSeries	Documentary,History	54	2006	2008	2	8	0	6.8	154
tt0773262	tvSeries	Crime,Drama,Mystery	53	2006	2013	7	96	0	8.6	706114
tt0773265	tvSeries	Adult,Reality-TV	60	2005	2006	1	6	0	5.9	203
tt0774065	tvSeries	Adventure,Animation,Fantasy	24	2004	2005	1	26	0	7.5	216
tt0774809	tvSeries	Action,Adventure,Animation	23	2006	2006	0	24	0	7.3	5541
tt0775349	tvSeries	Comedy,Crime,Mystery	30	2007	2007	0	6	0	7.5	1358
tt0775374	tvSeries	Drama,Family	60	2006	2009	3	43	0	7.8	1876
tt0775405	tvSeries	Sport	120	2006	2008	2	6	0	6.7	205
tt0775407	tvSeries	Adventure,Animation,Family	22	2005	2013	8	96	0	6.5	1766
tt0778534	tvSeries	Comedy,Reality-TV	48	2006	2006	0	6	0	6.2	179
tt0780206	tvSeries	Comedy,Documentary	30	2006	2020	14	69	0	8.6	2391
tt0780438	tvSeries	Animation,Comedy,Family	23	2006	2008	2	26	0	7.4	2724
tt0783198	tvSeries	Sport	90	1985	1992	7	36	0	7.7	310
tt0783335	tvSeries	Crime,Drama,Thriller	60	2006	2006	0	13	0	6.1	387
tt0783392	tvSeries	News,Sport,Talk-Show	240	2006	2017	11	1828	0	6.8	819
tt0783445	tvSeries	Animation,Comedy	30	2006	2006	0	8	0	6.6	228
tt0784896	tvSeries	Adventure,Animation,Comedy	30	2006	2016	10	133	0	5.8	3460
tt0784920	tvSeries	Action,Adventure,Sci-Fi	22	2007	2007	0	32	0	5.5	1374
tt0785062	tvSeries	Comedy	30	2006	2006	0	9	0	5.1	518
tt0786885	tvSeries	Comedy	50	2006	2011	5	273	0	7.7	267
tt0787490	tvSeries	Crime,Drama,Mystery	60	2008	2009	1	18	0	7.4	10213
tt0787985	tvSeries	Action,Adventure,Comedy	60	2006	2009	3	39	0	7.4	16505
tt0787989	tvSeries	Comedy,Talk-Show	24	2006	2007	1	12	0	7.7	188
tt0790603	tvSeries	Comedy	30	2007	2008	1	18	0	7.4	3568
tt0790772	tvSeries	Comedy,Romance	22	2007	2013	6	101	0	7.3	33216
tt0791055	tvSeries	Comedy	26	2006	2009	3	61	0	8.5	2701
tt0791098	tvSeries	Action,Animation,Drama	25	2003	2003	0	12	0	6.9	550
tt0791205	tvSeries	Action,Adventure,Animation	25	2006	2006	0	23	0	8.0	13738
tt0791283	tvSeries	Comedy,Reality-TV,Sport	30	2006	2008	2	32	0	7.5	4071
tt0791615	tvSeries	Crime,Documentary	29	2006	2012	6	109	0	8.0	1297
tt0794240	tvSeries	Action,Comedy	50	2006	2007	1	17	0	8.3	546
tt0795065	tvSeries	Animation,Comedy	30	2006	2008	2	20	0	5.8	1076
tt0795111	tvSeries	Comedy,Fantasy	30	2006	2010	4	78	0	4.5	499
tt0795256	tvSeries	Action,Animation,Comedy	6	2006	2008	2	122	0	6.7	4403
tt0796087	tvSeries	Action,Adventure,Comedy	25	2006	2007	1	49	0	7.8	151
tt0796142	tvSeries	Action,Adventure,Animation	24	2003	2004	1	24	0	6.5	286
tt0796264	tvSeries	Adventure,Comedy,Drama	60	2006	2012	6	77	0	7.9	51980
tt0798754	tvSeries	Comedy,Drama	30	1991	1993	2	0	0	5.1	173
tt0799862	tvSeries	Action,Drama,Sci-Fi	60	2009	2010	1	18	0	7.1	24948
tt0799922	tvSeries	Adventure,Comedy,Drama	22	2007	2012	5	106	0	6.9	32753
tt0800289	tvSeries	News,Talk-Show	60	2006	2010	4	24	0	3.6	486
tt0800968	tvSeries	Documentary	60	2005	2019	14	103	0	5.8	334
tt0801425	tvSeries	Action,Drama,Sci-Fi	60	2006	2007	1	13	0	8.0	8097
tt0801426	tvSeries	Crime,Drama	45	2006	2007	1	13	0	6.7	1469
tt0801428	tvSeries	Comedy,Romance	30	2007	2008	1	23	0	7.0	623
tt0802146	tvSeries	Comedy,Romance	30	2006	2007	1	14	0	6.3	374
tt0802148	tvSeries	Crime,Drama,Mystery	45	2007	2007	0	7	0	7.7	2053
tt0803086	tvSeries	Family,Reality-TV	30	2006	2011	5	125	0	7.0	270
tt0804414	tvSeries	Drama	3900	2006	2006	0	84	0	6.5	319
tt0804423	tvSeries	Comedy	30	2007	2007	0	8	0	4.0	776
tt0804425	tvSeries	Animation,Family,Fantasy	30	2005	2009	4	83	0	6.4	234
tt0804503	tvSeries	Drama	47	2007	2015	8	92	0	8.6	227865
tt0805448	tvSeries	Action,Adventure,Animation	25	2002	2008	6	32	0	8.5	3037
tt0805660	tvSeries	Comedy,Romance	30	2006	2007	1	13	0	6.5	340
tt0805661	tvSeries	Crime,Drama	60	2007	2007	0	13	0	8.1	14000
tt0805663	tvSeries	Action,Drama,Mystery	45	2006	2008	2	30	0	7.9	55864
tt0805664	tvSeries	Comedy,Drama,Romance	45	2006	2008	2	36	0	7.2	5372
tt0805665	tvSeries	Drama	60	2006	2006	0	9	0	7.1	416
tt0805666	tvSeries	Crime,Drama,Mystery	60	2006	2008	2	38	0	7.1	11540
tt0805667	tvSeries	Crime,Drama,Thriller	60	2006	2007	1	7	0	7.9	1878
tt0805668	tvSeries	Action,Crime,Mystery	45	2007	2007	0	8	0	8.2	4636
tt0805669	tvSeries	Comedy,Drama,Romance	60	2006	2010	4	85	0	6.6	42982
tt0805815	tvSeries	Comedy,Family	22	2007	2008	1	40	0	5.1	6846
tt0805825	tvSeries	Action,Adventure,Fantasy	21	2007	2007	0	15	0	6.9	169
tt0805905	tvSeries	Adventure,Animation,Family	30	2007	2010	3	63	0	5.8	448
tt0805906	tvSeries	Comedy,Drama,Romance	60	2005	2006	1	16	0	7.8	1555
tt0805960	tvSeries	Animation,Crime,Drama	25	2005	2005	0	24	0	7.2	945
tt0805978	tvSeries	Documentary	22	2007	2012	5	14	0	8.4	613
tt0807675	tvSeries	Animation,Comedy,Fantasy	25	2004	2005	1	24	0	6.7	883
tt0807686	tvSeries	Crime,Drama	416	2006	2014	8	41	0	7.3	652
tt0807832	tvSeries	Animation,Drama,Fantasy	25	2005	2006	1	26	0	8.5	13072
tt0807980	tvSeries	Comedy,Drama	60	2006	2006	0	6	0	7.6	493
tt0808013	tvSeries	Drama,Fantasy,Horror	43	2007	2007	0	22	0	7.2	6669
tt0808067	tvSeries	Horror,Short	5	2003	2005	2	33	0	6.0	153
tt0808096	tvSeries	Action,Adventure,Drama	60	2007	2011	4	36	0	7.3	14227
tt0808099	tvSeries	Drama,Family,Fantasy	60	2007	2008	1	20	0	7.1	178
tt0808358	tvSeries	Drama	40	2008	2008	0	10	0	3.9	481
tt0809387	tvSeries	Drama	20	2006	2009	3	742	0	4.3	199
tt0809497	tvSeries	Drama,Romance	60	2007	2007	0	10	0	7.3	3772
tt0809815	tvSeries	Action,Animation,Comedy	23	2004	2004	0	26	0	7.0	1226
tt0809816	tvSeries	Comedy,Game-Show	60	2006	2009	3	41	0	7.7	1181
tt0810056	tvSeries	Animation,Comedy,Family	24	2005	2005	0	12	0	7.9	287
tt0810614	tvSeries	Sport	65	2006	2010	4	199	0	5.8	1005
tt0810705	tvSeries	Animation,Comedy,Drama	21	2006	2007	1	50	0	8.4	3470
tt0810788	tvSeries	Action,Crime,Drama	44	2007	2013	6	111	0	7.9	72387
tt0813691	tvSeries	Adventure,Animation,Family	22	1975	1977	2	3	0	6.7	658
tt0813715	tvSeries	Drama,Fantasy,Sci-Fi	45	2006	2010	4	78	0	7.5	236954
tt0813808	tvSeries	Action,Adventure,Animation	25	2006	2006	0	26	0	8.1	1828
tt0813910	tvSeries	Adventure,Animation,Comedy	22	2005	2006	1	26	0	7.1	168
tt0814164	tvSeries	Drama,Fantasy,Mystery	55	2007	2007	0	10	0	7.1	4808
tt0816382	tvSeries	Comedy	20	1995	2006	11	345	0	8.2	1580
tt0816397	tvSeries	Animation,Comedy,Romance	24	2006	2006	0	26	0	8.2	9553
tt0816398	tvSeries	Animation,Drama,Sci-Fi	25	2003	2004	1	26	0	8.2	3548
tt0816401	tvSeries	Animation,Comedy,Family	22	2006	2022	16	80	0	5.9	2887
tt0816407	tvSeries	Animation,Comedy,Fantasy	24	2006	2009	3	28	0	7.8	8206
tt0817233	tvSeries	Comedy,Romance	50	2006	2008	2	52	0	7.3	302
tt0818149	tvSeries	Comedy,Reality-TV	30	2007	2008	1	19	0	6.2	1124
tt0818297	tvSeries	Reality-TV	30	2006	2017	11	224	0	5.3	279
tt0818417	tvSeries	Comedy	28	2005	2006	1	26	0	8.0	185
tt0818895	tvSeries	Comedy	30	2006	2007	1	48	0	3.2	344
tt0819823	tvSeries	Drama,Romance	45	2006	2007	1	62	0	5.9	193
tt0820002	tvSeries	Comedy	45	2005	2008	3	74	0	6.2	1312
tt0821375	tvSeries	Comedy	22	2007	2010	3	33	0	6.8	7587
tt0821927	tvSeries	Comedy,Drama,Romance	50	2006	2007	1	190	0	5.4	389
tt0823333	tvSeries	Action,Drama,Fantasy	60	2006	2006	0	12	0	6.3	5478
tt0823967	tvSeries	Animation,Comedy,Drama	24	2002	2003	1	52	0	7.7	230
tt0824043	tvSeries	Action,Adventure,Animation	25	2004	2005	1	26	0	7.3	783
tt0825546	tvSeries	Documentary	24	2006	2010	4	42	0	6.3	176
tt0825695	tvSeries	Comedy	22	2006	2007	1	16	0	5.4	371
tt0826254	tvSeries	Comedy	30	2006	2009	3	21	0	6.8	1343
tt0826760	tvSeries	Crime,Drama,Mystery	57	2007	2012	5	40	0	8.4	27014
tt0827166	tvSeries	Drama,Romance	43	2007	2010	3	37	0	5.7	203
tt0828620	tvSeries	Comedy	28	2006	2007	1	12	0	7.7	287
tt0830298	tvSeries	Action,Animation,Family	30	2006	2010	4	26	0	6.8	2341
tt0830854	tvSeries	Drama,Romance	30	2007	2008	1	199	0	5.8	230
tt0830900	tvSeries	Drama,Fantasy	60	2007	2010	3	46	0	7.6	4968
tt0831821	tvSeries	Comedy	7	2003	2017	14	1649	0	7.4	628
tt0831834	tvSeries	Comedy	22	2006	2007	1	16	0	8.3	994
tt0832330	tvSeries	Action,Adventure,Animation	15	1989	1989	0	13	0	6.3	1585
tt0834012	tvSeries	Comedy,Family,Fantasy	80	2006	2007	1	58	0	3.4	770
tt0834023	tvSeries	Comedy,Family	85	2006	2008	2	98	0	5.6	843
tt0834039	tvSeries	Comedy,Romance	60	2006	2007	1	49	0	7.1	839
tt0835241	tvSeries	Action,Adventure,Animation	26	2006	2007	1	26	0	6.1	295
tt0835242	tvSeries	Comedy	22	2006	2008	2	39	0	4.7	260
tt0835434	tvSeries	Drama	30	2008	2021	13	130	0	8.2	17073
tt0837143	tvSeries	Action,Adventure,Animation	22	2008	2012	4	53	0	6.5	3476
tt0837629	tvSeries	Comedy	30	2007	2007	0	10	0	7.7	582
tt0838143	tvSeries	Drama	60	2006	2007	1	67	0	6.6	245
tt0838147	tvSeries	Reality-TV,Sport	60	2006	2008	2	25	0	6.0	287
tt0839188	tvSeries	Animation,Comedy,Music	11	2006	2013	7	63	0	8.2	16518
tt0840094	tvSeries	Crime,Drama,Mystery	300	2007	2010	3	10	0	6.6	2655
tt0840196	tvSeries	Drama	46	2007	2013	6	61	0	8.2	80799
tt0840266	tvSeries	Reality-TV	60	2006	2007	1	11	0	5.1	232
tt0840979	tvSeries	Comedy	15	2007	2011	4	82	0	8.5	5119
tt0841961	tvSeries	Comedy,Drama	60	2007	2009	2	18	0	7.9	2482
tt0842903	tvSeries	Reality-TV	21	2006	2011	5	120	0	7.0	1226
tt0843195	tvSeries	Comedy,Romance	60	2006	2006	0	24	0	7.6	2586
tt0843548	tvSeries	Action,Adventure,Animation	105	1996	1997	1	52	0	7.7	577
tt0844441	tvSeries	Drama,Fantasy,Mystery	55	2008	2014	6	81	0	7.8	239547
tt0844575	tvSeries	Comedy	28	2006	2008	2	12	0	5.4	413
tt0844653	tvSeries	Action,Adventure,Drama	44	2008	2010	2	44	0	7.6	34621
tt0845738	tvSeries	Animation,Drama,Horror	24	2006	2006	0	26	0	7.9	5406
tt0845746	tvSeries	Crime,Drama,Mystery	44	2005	2007	2	26	0	8.2	2082
tt0846614	tvSeries	Comedy,Fantasy,Romance	40	1998	2001	3	108	0	6.1	2354
tt0847709	tvSeries	Crime,Drama,Thriller	90	1997	2013	16	17	0	7.2	338
tt0848539	tvSeries	Comedy,Drama	60	2007	2008	1	13	0	7.4	1517
tt0849236	tvSeries	Animation,Comedy,Fantasy	30	2005	2009	4	22	0	5.9	1471
tt0849988	tvSeries	Crime,Drama,Mystery	60	2007	2008	1	20	0	6.5	275
tt0850644	tvSeries	Drama	59	2008	2009	1	20	0	6.5	484
tt0850645	tvSeries	Comedy,Family	90	1960	1972	12	0	0	8.6	1082
tt0850978	tvSeries	Romance	43	2005	2006	1	200	0	4.4	606
tt0851851	tvSeries	Action,Drama,Fantasy	60	2008	2009	1	31	0	7.7	59504
tt0852863	tvSeries	Action,Animation,Comedy	15	2007	2015	8	130	0	8.0	42108
tt0853078	tvSeries	Action,Adventure,Animation	27	2007	2009	2	25	0	3.4	805
tt0853174	tvSeries	Adventure,Animation,Comedy	10	2003	2012	9	215	0	7.7	905
tt0853228	tvSeries	Comedy,Romance	40	2006	2006	0	13	0	5.6	198
tt0854504	tvSeries	Animation,Comedy	30	2006	2006	0	7	0	4.8	405
tt0855313	tvSeries	Comedy,Talk-Show	60	2006	2008	2	23	0	3.5	180
tt0855673	tvSeries	Action,Adventure,Animation	10	2006	2009	3	52	0	6.0	2626
tt0856138	tvSeries	Animation,Comedy	1	1998	2007	9	60	0	7.5	212
tt0856140	tvSeries	Animation,Family,Sport	25	1992	1993	1	0	0	7.8	271
tt0856156	tvSeries	Animation,Family,Sci-Fi	24	1977	1979	2	108	0	7.3	191
tt0856348	tvSeries	Action,Adventure,Animation	25	2005	2005	0	24	0	7.9	3905
tt0856757	tvSeries	Drama	90	2006	2010	4	174	0	5.6	3499
tt0857277	tvSeries	Adventure,Animation,Comedy	85	2007	2011	4	52	0	5.8	3632
tt0857297	tvSeries	Animation,Comedy,Drama	24	2006	2006	0	24	0	8.3	6464
tt0857350	tvSeries	Drama,Reality-TV,Sport	30	2006	2007	1	18	0	6.8	285
tt0859503	tvSeries	Adventure,Animation,Comedy	5	2006	2007	1	16	0	4.2	281
tt0859592	tvSeries	Drama,Romance,War	60	2007	2013	6	117	0	7.4	7612
tt0860885	tvSeries	Comedy	45	2005	2007	2	80	0	5.9	212
tt0861287	tvSeries	Adventure,Animation,Comedy	24	2004	2006	2	26	0	7.0	681
tt0862620	tvSeries	Action,Adventure,Drama	60	2007	2020	13	55	0	7.4	5920
tt0862622	tvSeries	Comedy,Family,Fantasy	90	2006	2009	3	104	0	2.2	1621
tt0863046	tvSeries	Comedy,Music,Musical	28	2007	2009	2	22	0	8.5	58850
tt0865409	tvSeries	Animation,Comedy,Sci-Fi	11	2006	2008	2	25	0	8.1	7247
tt0865546	tvSeries	Drama,Mystery,Thriller	60	2007	2007	0	8	0	6.9	1183
tt0865827	tvSeries	Animation,Comedy,Drama	24	2005	2006	1	24	0	6.9	791
tt0866432	tvSeries	Action,Sci-Fi	44	2007	2007	0	22	0	5.9	3027
tt0866442	tvSeries	Comedy,Drama,Sport	28	2009	2013	4	29	0	8.2	55854
tt0866639	tvSeries	Drama	60	1979	1980	1	8	0	9.8	449
tt0867005	tvSeries	Comedy,Romance	30	2006	2009	3	13	0	8.0	1507
tt0867015	tvSeries	Crime,Drama,Mystery	90	2000	2004	4	14	0	7.5	1838
tt0868097	tvSeries	Comedy	60	2000	2001	1	34	0	5.4	379
tt0870039	tvSeries	Animation,Comedy,Family	30	2006	2008	2	26	0	8.4	473
tt0870980	tvSeries	Animation,Comedy,Sci-Fi	94	2008	2009	1	15	0	4.3	1001
tt0872299	tvSeries	Action,Adventure,Comedy	75	2006	2006	0	9	0	1.4	168
tt0872301	tvSeries	Animation,Comedy,Drama	25	2005	2005	0	27	0	7.4	1165
tt0872304	tvSeries	Animation,Comedy,Drama	25	2006	2006	0	12	0	8.1	338
tt0872308	tvSeries	Action,Adventure,Animation	25	2005	2006	1	24	0	7.6	971
tt0872309	tvSeries	Action,Adventure,Animation	25	2005	2015	10	49	0	6.6	260
tt0874608	tvSeries	Crime,Drama,Mystery	90	2006	2015	9	42	0	8.1	12518
tt0874936	tvSeries	Crime,Drama,Mystery	45	2007	2009	2	32	0	8.3	33725
tt0875103	tvSeries	Drama,Mystery,Romance	70	2006	2008	2	79	0	5.4	1370
tt0875149	tvSeries	Adventure,Comedy,Drama	26	2007	2010	3	52	0	7.5	415
tt0875947	tvSeries	Action,Adventure,Drama	30	2006	2007	1	49	0	7.9	438
tt0876219	tvSeries	Comedy,Family,Fantasy	25	2006	2014	8	66	0	7.6	1678
tt0876296	tvSeries	Comedy	30	2007	2007	0	10	0	7.3	381
tt0876298	tvSeries	Comedy	30	2007	2008	1	21	0	8.1	2747
tt0877057	tvSeries	Animation,Crime,Drama	24	2006	2007	1	37	0	9.0	293189
tt0877105	tvSeries	Action,Adventure,Animation	26	2006	2011	5	78	0	7.7	2951
tt0877512	tvSeries	Comedy,Drama,Family	23	2007	2020	13	76	0	6.8	1510
tt0878036	tvSeries	Animation,Comedy,Romance	25	2004	2010	6	52	0	7.8	2008
tt0878797	tvSeries	Drama,History,Romance	90	2006	2008	2	67	0	7.7	3015
